text,label
"Das war total verrückt, ehrlich gesagt.",1
"Ich denke mal, das ist schon in Ordnung so.",1
"Naja, das ist halt irgendwie spannend, oder?",1
"Also, ich glaube, das macht schon Sinn, denke ich.",1
"So, dann schauen wir mal, wie das läuft.",1
"Ich meine, das könnte vielleicht klappen, wer weiß.",1
"Das war echt krass, wie das passiert ist!",1
"Also ehrlich, das hätte ich niemals erwartet.",1
"Man sieht ja schon, dass das irgendwie funktioniert.",1
"Ich habe halt einfach keine Ahnung, was das soll.",1
"Das war total verrückt, ehrlich gesagt.",1
"Ich denke mal, das ist schon in Ordnung so.",1
"Naja, das ist halt irgendwie spannend, oder?",1
"Also, ich glaube, das macht schon Sinn, denke ich.",1
"So, dann schauen wir mal, wie das läuft.",1
"Ich meine, das könnte vielleicht klappen, wer weiß.",1
"Das war echt krass, wie das passiert ist!",1
"Also ehrlich, das hätte ich niemals erwartet.",1
"Man sieht ja schon, dass das irgendwie funktioniert.",1
"Ich habe halt einfach keine Ahnung, was das soll.",1
"Das war total verrückt, ehrlich gesagt.",1
"Ich denke mal, das ist schon in Ordnung so.",1
"Naja, das ist halt irgendwie spannend, oder?",1
"Also, ich glaube, das macht schon Sinn, denke ich.",1
"So, dann schauen wir mal, wie das läuft.",1
"Ich meine, das könnte vielleicht klappen, wer weiß.",1
"Das war echt krass, wie das passiert ist!",1
"Also ehrlich, das hätte ich niemals erwartet.",1
"Man sieht ja schon, dass das irgendwie funktioniert.",1
"Ich habe halt einfach keine Ahnung, was das soll.",1
"Das war total verrückt, ehrlich gesagt.",1
"Ich denke mal, das ist schon in Ordnung so.",1
"Naja, das ist halt irgendwie spannend, oder?",1
"Also, ich glaube, das macht schon Sinn, denke ich.",1
"So, dann schauen wir mal, wie das läuft.",1
"Ich meine, das könnte vielleicht klappen, wer weiß.",1
"Das war echt krass, wie das passiert ist!",1
"Also ehrlich, das hätte ich niemals erwartet.",1
"Man sieht ja schon, dass das irgendwie funktioniert.",1
"Ich habe halt einfach keine Ahnung, was das soll.",1
"Das war total verrückt, ehrlich gesagt.",1
"Ich denke mal, das ist schon in Ordnung so.",1
"Naja, das ist halt irgendwie spannend, oder?",1
"Also, ich glaube, das macht schon Sinn, denke ich.",1
"So, dann schauen wir mal, wie das läuft.",1
"Ich meine, das könnte vielleicht klappen, wer weiß.",1
"Das war echt krass, wie das passiert ist!",1
"Also ehrlich, das hätte ich niemals erwartet.",1
"Man sieht ja schon, dass das irgendwie funktioniert.",1
"Ich habe halt einfach keine Ahnung, was das soll.",1
"Das war total verrückt, ehrlich gesagt.",1
"Ich denke mal, das ist schon in Ordnung so.",1
"Naja, das ist halt irgendwie spannend, oder?",1
"Also, ich glaube, das macht schon Sinn, denke ich.",1
"So, dann schauen wir mal, wie das läuft.",1
"Ich meine, das könnte vielleicht klappen, wer weiß.",1
"Das war echt krass, wie das passiert ist!",1
"Also ehrlich, das hätte ich niemals erwartet.",1
"Man sieht ja schon, dass das irgendwie funktioniert.",1
"Ich habe halt einfach keine Ahnung, was das soll.",1
"Das war total verrückt, ehrlich gesagt.",1
"Ich denke mal, das ist schon in Ordnung so.",1
"Naja, das ist halt irgendwie spannend, oder?",1
"Also, ich glaube, das macht schon Sinn, denke ich.",1
"So, dann schauen wir mal, wie das läuft.",1
"Ich meine, das könnte vielleicht klappen, wer weiß.",1
"Das war echt krass, wie das passiert ist!",1
"Also ehrlich, das hätte ich niemals erwartet.",1
"Man sieht ja schon, dass das irgendwie funktioniert.",1
"Ich habe halt einfach keine Ahnung, was das soll.",1
"Das war total verrückt, ehrlich gesagt.",1
"Ich denke mal, das ist schon in Ordnung so.",1
